,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y,date
944,2,3,0,1,0,0,0,0,0,0.10261502813637868,0.0,0.0,0,0,1,0.5949720670391061
945,2,5,0,1,0,0,0,0,0,0.03475670307845084,0.04081632653061224,0.0,0,0,1,0.9022346368715084
946,3,2,0,2,0,0,0,0,0,0.017212843429328037,0.10204081632653061,0.0,0,0,0,0.3575418994413408
947,2,1,1,1,0,0,1,0,1,0.05461767626613704,0.02040816326530612,0.0,0,0,0,0.6508379888268156
948,3,3,1,3,0,0,1,0,0,0.0407149950347567,0.0,0.0,0,0,0,0.6340782122905028
949,1,2,2,1,0,0,0,0,0,0.05660377358490566,0.04081632653061224,0.0,0,0,0,0.3715083798882682
950,2,5,2,1,0,0,0,0,0,0.017212843429328037,0.02040816326530612,0.0,0,0,0,0.39385474860335196
951,3,2,0,2,0,0,0,1,0,0.039390930155577625,0.0,0.0,0,0,0,0.49162011173184356
952,3,7,0,1,0,0,0,0,2,0.047666335650446874,0.02040816326530612,0.0,0,0,0,0.9413407821229051
953,1,2,1,2,0,0,0,0,0,0.07514068189341278,0.0,0.0,0,0,0,0.9189944134078212
954,4,10,2,3,0,1,1,0,0,0.08308507116848726,0.0,0.0,0,0,0,0.44972067039106145
955,2,2,1,2,0,0,1,0,0,0.010923535253227408,0.04081632653061224,0.0,0,0,0,0.35195530726256985
956,1,0,1,1,0,0,0,0,0,0.033763654419066536,0.0,0.12729357798165136,2,2,0,0.4134078212290503
957,3,2,2,3,0,0,1,0,1,0.030122476001324065,0.0,0.0,0,0,0,0.6312849162011173
958,1,5,1,1,0,0,0,0,1,0.04303210857332009,0.02040816326530612,0.0,0,0,0,0.5083798882681564
959,2,5,1,2,0,0,1,0,0,0.2701092353525323,0.02040816326530612,0.0,0,0,0,0.7430167597765364
960,3,5,0,1,0,0,1,1,0,0.037073816617014234,0.0,0.31422018348623854,3,1,0,0.8659217877094972
961,2,3,0,1,0,0,1,0,0,0.1519364448857994,0.0,0.0,0,0,0,0.6508379888268156
962,3,7,0,1,0,0,0,1,0,0.1982787156570672,0.04081632653061224,0.0,0,0,0,0.39385474860335196
963,1,3,1,1,0,0,1,0,1,0.014233697451175108,0.08163265306122448,0.0,0,0,0,0.6089385474860335
964,3,2,2,0,0,0,0,0,0,0.04038397881496193,0.0,0.0,0,0,0,0.11731843575418995
965,1,2,1,2,0,0,0,0,0,0.13803376365441908,0.02040816326530612,0.0,0,0,1,0.5167597765363129
966,3,4,0,1,0,0,0,0,1,0.05627275736511089,0.14285714285714285,0.0,0,0,0,0.5251396648044693
967,1,3,0,1,0,1,1,1,0,0.04634227077126779,0.0,0.30619266055045874,2,1,0,0.9357541899441341
968,1,2,1,2,0,0,0,0,0,0.06190003310162198,0.02040816326530612,0.0,0,0,0,0.40502793296089384
969,3,3,0,0,0,0,0,0,2,0.07216153591525985,0.0,0.0,0,0,0,0.7094972067039106
970,4,4,0,0,0,0,1,0,0,0.06686527639854353,0.0,0.5298165137614679,1,1,1,0.39664804469273746
971,2,7,0,1,0,0,1,0,0,0.023171135385633895,0.0,0.0,0,0,0,0.4888268156424581
972,0,1,1,1,0,0,1,0,1,0.006620324395895399,0.0,0.0,0,0,0,0.6061452513966481
973,2,5,1,1,0,1,1,0,0,0.0009930486593843098,0.20408163265306123,0.4036697247706422,1,1,0,0.6675977653631285
974,2,3,0,0,0,0,1,0,0,0.1618669314796425,0.12244897959183673,0.0,0,0,0,0.6424581005586593
975,1,3,1,1,0,0,0,0,0,0.1145316120489904,0.04081632653061224,0.0,0,0,1,0.8463687150837989
976,2,1,2,1,0,0,0,0,1,0.0814299900695134,0.04081632653061224,0.0,0,0,0,0.5810055865921788
977,2,4,0,2,0,0,0,0,0,0.027143330023171135,0.061224489795918366,0.0,0,0,0,0.34916201117318435
978,1,6,2,2,0,0,0,0,0,0.12148295266468057,0.0,0.0,0,0,0,0.11452513966480447
979,4,3,2,0,0,0,0,0,1,0.13737173121482954,0.02040816326530612,0.0,0,0,0,0.5726256983240223
980,2,2,2,2,0,0,1,0,1,0.6895067858325058,0.02040816326530612,0.0,0,0,1,0.6620111731843575
981,1,3,1,1,0,0,1,0,0,0.005958291956305859,0.061224489795918366,0.0,0,0,0,0.6424581005586593
982,3,3,0,1,0,0,1,0,1,0.08672624958622972,0.0,0.0,0,0,0,0.6703910614525139
983,2,5,2,1,0,0,0,0,0,0.06190003310162198,0.0,0.0,0,0,0,0.4553072625698324
984,4,4,0,2,0,0,0,0,0,0.07216153591525985,0.061224489795918366,0.10894495412844037,2,3,1,0.8798882681564246
985,4,3,2,1,0,0,0,1,2,0.08606421714664018,0.04081632653061224,0.0,0,0,0,0.4664804469273743
986,4,2,2,2,0,0,1,0,1,0.05958291956305859,0.08163265306122448,0.0,0,0,0,0.5726256983240223
987,1,3,1,1,0,0,0,1,0,0.030122476001324065,0.04081632653061224,0.0,0,0,0,0.6061452513966481
988,2,2,1,2,0,0,0,0,0,0.0407149950347567,0.02040816326530612,0.0,0,0,0,0.39106145251396646
989,3,10,2,0,0,0,0,0,0,0.12942734193975505,0.061224489795918366,0.0,0,0,0,0.4273743016759777
990,3,2,0,2,0,0,1,0,0,0.05627275736511089,0.0,0.0,0,0,0,0.7458100558659218
991,2,7,0,2,0,0,1,0,0,0.039721946375372394,0.0,0.0,0,0,1,0.6927374301675978
992,2,3,0,0,0,0,1,0,1,0.03243958953988745,0.02040816326530612,0.0,0,0,0,0.611731843575419
993,1,7,0,1,0,0,1,0,0,0.09102946044356174,0.0,0.0,0,0,0,0.7206703910614525
994,4,9,0,0,0,0,0,0,0,0.023833167825223437,0.20408163265306123,0.0,0,0,0,0.35195530726256985
995,2,3,0,1,0,0,1,0,0,0.15491559086395235,0.02040816326530612,0.0,0,0,0,0.6536312849162011
996,4,2,0,1,0,0,0,0,0,0.026481297583581597,0.20408163265306123,0.0,0,0,0,0.3770949720670391
997,1,2,1,2,0,0,1,1,0,0.08838133068520357,0.0,0.2121559633027523,1,1,0,0.11452513966480447
998,2,1,0,1,0,0,1,0,1,0.24826216484607747,0.0,0.0,0,0,0,0.611731843575419
999,0,8,1,1,0,0,0,0,2,0.05561072492552135,0.08163265306122448,0.42660550458715596,5,1,0,0.6536312849162011
1000,1,5,0,1,0,0,1,1,0,0.12280701754385964,0.02040816326530612,0.0,0,0,0,0.7458100558659218
1001,1,5,1,2,0,0,1,0,0,0.041708043694141016,0.02040816326530612,0.0,0,0,0,0.39385474860335196
1002,2,7,1,1,0,0,1,0,1,0.09897384971863621,0.04081632653061224,0.0,0,0,0,0.6508379888268156
1003,1,6,0,2,0,0,1,0,1,0.08507116848725588,0.0,0.0,0,0,0,0.6396648044692738
1004,0,3,0,1,0,0,1,1,0,0.07447864945382324,0.04081632653061224,0.0,0,0,0,0.7206703910614525
1005,2,2,0,2,0,1,1,0,0,0.09400860642171466,0.0,0.0,0,0,0,0.5949720670391061
1006,2,2,0,2,0,0,1,0,0,0.07116848725587553,0.04081632653061224,0.0,0,0,0,0.12011173184357542
1007,2,5,1,1,0,0,1,0,1,0.29361138695796096,0.061224489795918366,0.0,0,0,1,0.6005586592178771
1008,2,2,0,2,0,0,1,0,1,0.066203243958954,0.0,0.0,0,0,0,0.611731843575419
1009,3,2,0,2,0,0,0,0,1,0.004965243296921549,0.10204081632653061,0.0,0,0,0,0.5418994413407822
1010,0,8,1,1,0,1,0,0,0,0.05097649784839457,0.02040816326530612,0.0,0,0,0,0.3575418994413408
1011,2,6,0,0,0,0,1,0,1,0.10261502813637868,0.0,0.0,0,0,0,0.6620111731843575
1012,3,3,0,1,0,0,1,0,1,0.06984442237669646,0.0,0.0,0,0,0,0.6312849162011173
1013,1,2,0,2,0,0,0,0,0,0.05461767626613704,0.061224489795918366,0.0,0,0,0,0.3575418994413408
1014,2,7,0,1,0,0,1,0,0,0.03210857332009268,0.061224489795918366,0.0,0,0,0,0.4273743016759777
1015,2,10,0,1,0,0,1,0,1,0.003641178417742469,0.24489795918367346,0.0,0,0,0,0.6284916201117319
1016,2,3,0,1,0,0,1,0,1,0.08474015226746111,0.08163265306122448,0.0,0,0,0,0.6256983240223464
1017,3,3,0,1,0,0,1,0,0,0.18338298576630255,0.0,0.0,0,0,1,0.6452513966480447
1018,3,10,0,1,0,0,0,0,1,0.09367759020191989,0.061224489795918366,0.0,0,0,0,0.5502793296089385
1019,3,10,0,1,0,0,1,0,0,0.12148295266468057,0.02040816326530612,0.0,0,0,1,0.7067039106145251
1020,2,5,0,1,0,0,1,0,0,0.04799735187024164,0.0,0.09059633027522936,5,1,1,0.39664804469273746
1021,2,7,0,1,0,1,1,1,1,0.0605759682224429,0.0,0.0,0,0,1,0.19832402234636873
1022,1,3,0,1,0,0,1,0,1,0.009268454154253558,0.0,0.0,0,0,0,0.6256983240223464
1023,1,7,0,2,0,0,1,0,1,0.044356173452499176,0.0,0.0,0,0,0,0.6703910614525139
1024,2,3,0,1,0,0,1,0,1,0.07414763323402847,0.02040816326530612,0.0,0,0,0,0.5502793296089385
1025,4,10,0,1,0,0,0,0,2,0.11552466070837471,0.02040816326530612,0.0,0,0,1,0.505586592178771
1026,3,7,0,1,0,0,1,0,1,0.013571665011585568,0.02040816326530612,0.0,0,0,0,0.6620111731843575
1027,2,9,1,1,0,0,0,0,0,0.023833167825223437,0.02040816326530612,0.0,0,0,0,0.4888268156424581
1028,1,7,0,1,0,0,1,1,1,0.04634227077126779,0.02040816326530612,0.0,0,0,0,0.6675977653631285
1029,1,5,0,1,0,0,1,0,0,0.05428666004634227,0.02040816326530612,0.0,0,0,0,0.3743016759776536
1030,2,2,0,2,0,0,1,0,0,0.045018205892088714,0.0,0.0034403669724770644,3,2,0,0.9357541899441341
1031,3,10,1,0,0,2,0,0,1,0.029791459781529295,0.0,0.0,0,0,0,0.5502793296089385
1032,3,2,1,0,0,0,0,0,1,0.03773584905660377,0.04081632653061224,0.0,0,0,0,0.5502793296089385
1033,1,5,1,1,0,0,1,0,0,0.12512413108242304,0.0,0.0,0,0,0,0.6340782122905028
1034,2,7,0,3,0,0,0,0,0,0.03541873551804038,0.0,0.0,0,0,0,0.11731843575418995
1035,2,7,0,1,0,0,1,0,0,0.09731876861966236,0.02040816326530612,0.0,0,0,0,0.6424581005586593
1036,3,5,0,1,0,0,1,0,1,0.038728897715988087,0.0,0.0,0,0,0,0.6005586592178771
1037,2,2,0,2,0,0,1,0,1,0.10360807679576299,0.12244897959183673,0.0,0,0,0,0.6424581005586593
1038,2,2,0,2,0,0,1,1,1,0.012578616352201259,0.0,0.0,0,0,0,0.6703910614525139
1039,2,2,1,1,0,1,0,0,0,0.025488248924197286,0.02040816326530612,0.0,0,0,0,0.4134078212290503
1040,3,3,2,1,0,0,1,0,0,0.09665673618007282,0.0,0.31077981651376146,3,1,1,0.7597765363128491
1041,2,7,2,1,0,0,1,1,2,0.08440913604766634,0.02040816326530612,0.0,0,0,0,0.4441340782122905
1042,1,7,1,1,0,0,1,0,0,0.038728897715988087,0.10204081632653061,0.12958715596330275,3,2,0,0.4106145251396648
1043,2,3,0,1,0,0,1,0,0,0.14167494207216152,0.04081632653061224,0.0,0,0,0,0.6424581005586593
1044,2,0,0,2,0,0,0,0,0,0.04038397881496193,0.02040816326530612,0.0,0,0,0,0.40502793296089384
1045,4,2,0,2,0,0,0,0,0,0.03839788149619331,0.061224489795918366,0.0,0,0,0,0.4692737430167598
1046,1,10,0,0,0,0,1,0,0,0.04369414101290963,0.0,0.0,0,0,0,0.9385474860335196
1047,1,3,0,1,0,0,1,0,0,0.37272426348891097,0.04081632653061224,0.0,0,0,0,0.7206703910614525
1048,1,1,0,1,0,0,0,0,0,0.107911287653095,0.02040816326530612,0.14678899082568808,3,3,1,0.03910614525139665
1049,0,1,0,1,0,0,1,0,0,0.09963588215822575,0.02040816326530612,0.0,0,0,0,0.44972067039106145
1050,2,3,0,1,0,0,0,0,1,0.10857332009268454,0.04081632653061224,0.0,0,0,0,0.5418994413407822
1051,2,3,0,1,0,0,1,0,1,0.13505461767626614,0.0,0.0,0,0,0,0.659217877094972
1052,1,7,0,1,0,0,1,0,0,0.0506454816285998,0.0,0.0,0,0,0,0.6536312849162011
1053,3,3,2,1,1,0,1,0,0,0.022178086726249588,0.02040816326530612,0.0,0,0,0,0.4301675977653631
1054,2,1,2,1,0,0,1,0,0,0.0969877523998676,0.02040816326530612,0.0,0,0,0,0.6620111731843575
1055,2,2,1,2,0,0,0,0,0,0.1002979145978153,0.0,0.0,0,0,0,0.12011173184357542
1056,4,6,0,1,0,0,0,0,2,0.0814299900695134,0.02040816326530612,0.21559633027522937,2,3,1,0.41620111731843573
1057,0,2,1,2,0,0,1,0,0,0.03806686527639854,0.0,0.0,0,0,0,0.6843575418994413
1058,1,2,0,2,0,0,0,0,0,0.037073816617014234,0.02040816326530612,0.0,0,0,0,0.40782122905027934
1059,4,10,0,0,0,0,0,0,2,0.08937437934458789,0.0,0.0,0,0,0,0.49441340782122906
1060,3,2,0,2,0,0,0,0,0,0.12744124462098644,0.0,0.07454128440366972,2,3,1,0.4134078212290503
1061,3,1,0,1,0,0,0,0,0,0.04601125455147302,0.0,0.0,0,0,0,0.41620111731843573
1062,3,5,0,1,0,0,1,1,1,0.28334988414432305,0.02040816326530612,0.0,0,0,0,0.6061452513966481
1063,1,3,0,0,0,0,1,0,1,0.1377027474346243,0.02040816326530612,0.0,0,0,0,0.6256983240223464
1064,3,1,2,1,0,0,1,0,1,0.06918238993710692,0.0,0.0,0,0,0,0.6061452513966481
1065,1,0,0,2,0,0,1,0,0,0.248924197285667,0.0,0.0,0,0,0,0.12011173184357542
1066,2,5,0,1,0,0,0,0,0,0.08440913604766634,0.04081632653061224,0.0,0,0,0,0.40782122905027934
1067,2,2,0,1,0,1,1,0,0,0.06521019529956967,0.30612244897959184,0.0,0,0,0,0.44972067039106145
1068,2,7,1,1,0,0,1,1,1,0.004965243296921549,0.16326530612244897,0.0,0,0,0,0.6480446927374302
1069,2,5,1,3,0,1,1,1,0,0.016219794769943726,0.0,0.19839449541284404,3,1,0,0.12011173184357542
1070,2,3,0,1,0,0,1,0,0,0.07282356835484939,0.061224489795918366,0.0,0,0,1,0.6452513966480447
1071,2,3,0,1,0,0,1,0,0,0.017543859649122806,0.08163265306122448,0.4013761467889908,1,2,0,0.6480446927374302
1072,2,9,0,1,0,0,1,0,1,0.08176100628930817,0.0,0.0,0,0,0,0.6005586592178771
1073,1,2,1,2,0,0,1,0,0,0.011585567692816948,0.0,0.393348623853211,3,1,0,0.723463687150838
1074,1,5,2,2,0,0,1,1,1,0.0165508109897385,0.04081632653061224,0.0,0,0,0,0.547486033519553
1075,1,0,0,2,0,0,1,1,1,0.007944389275074478,0.3469387755102041,0.0,0,0,0,0.6201117318435754
1076,3,11,0,1,0,0,0,0,0,0.033101621979477,0.0,0.11467889908256881,2,2,1,0.13687150837988826
1077,2,7,0,2,0,0,0,0,0,0.052962595167163194,0.02040816326530612,0.15022935779816513,2,1,1,0.7793296089385475
1078,1,5,1,2,0,0,0,0,0,0.08738828202581926,0.02040816326530612,0.0,0,0,0,0.40782122905027934
1079,3,7,2,1,0,0,0,1,0,0.047666335650446874,0.0,0.0,0,0,0,0.12290502793296089
1080,2,3,0,1,0,0,1,0,1,0.07414763323402847,0.04081632653061224,0.0,0,0,0,0.664804469273743
1081,3,7,0,1,0,0,0,0,0,0.044687189672293945,0.08163265306122448,0.0,0,0,0,0.3770949720670391
1082,4,9,0,0,0,0,0,0,0,0.028136378682555446,0.04081632653061224,0.0,0,0,0,0.3770949720670391
1083,4,9,0,0,0,0,0,0,0,0.0814299900695134,0.02040816326530612,0.2098623853211009,1,3,0,0.4720670391061452
1084,1,1,2,1,0,0,1,0,1,0.033763654419066536,0.10204081632653061,0.0,0,0,0,0.6201117318435754
1085,1,3,0,1,0,0,1,0,0,0.31909963588215823,0.0,0.0,0,0,1,0.46368715083798884
1086,3,4,0,1,0,0,0,1,0,0.05428666004634227,0.04081632653061224,0.0,0,0,0,0.4106145251396648
1087,3,4,0,2,0,0,0,0,0,0.13373055279708707,0.2653061224489796,0.0,0,0,0,0.44692737430167595
1088,2,2,1,2,0,0,0,0,0,0.017212843429328037,0.061224489795918366,0.0,0,0,0,0.19273743016759776
1089,3,1,0,0,0,0,0,1,0,0.016881827209533268,0.08163265306122448,0.0,0,0,0,0.43575418994413406
1090,1,3,1,0,0,0,1,0,1,0.023833167825223437,0.061224489795918366,0.0,0,0,0,0.6033519553072626
1091,3,3,0,0,0,0,0,0,0,0.022509102946044357,0.08163265306122448,0.0,0,0,0,0.39664804469273746
1092,3,5,0,1,0,0,1,0,0,0.031446540880503145,0.04081632653061224,0.0,0,0,0,0.39106145251396646
1093,1,2,1,2,0,0,1,0,0,0.0029791459781529296,0.2857142857142857,0.0,0,0,0,0.35195530726256985
1094,1,5,1,2,0,0,0,0,0,0.05759682224428997,0.0,0.0,0,0,0,0.729050279329609
1095,2,5,0,1,0,0,0,0,1,0.09367759020191989,0.0,0.0,0,0,0,0.5726256983240223
1096,3,5,0,2,0,0,1,0,0,0.04534922211188348,0.0,0.39793577981651373,2,2,0,0.6452513966480447
1097,2,2,2,2,0,0,0,0,0,0.0407149950347567,0.0,0.1158256880733945,2,1,0,0.11173184357541899
1098,2,5,1,1,0,0,0,0,0,0.021516054286660046,0.02040816326530612,0.0,0,0,0,0.41620111731843573
1099,4,9,0,0,0,1,1,0,1,0.2512413108242304,0.061224489795918366,0.0,0,0,0,0.5865921787709497
1100,4,2,0,2,0,0,0,0,0,0.039059913935782856,0.0,0.10665137614678899,1,1,0,0.8854748603351955
1101,1,2,0,2,0,0,1,0,0,0.04601125455147302,0.0,0.0,0,0,0,0.6340782122905028
1102,3,2,0,2,0,1,1,0,0,0.10327706057596822,0.04081632653061224,0.0,0,0,0,0.9273743016759777
1103,3,3,0,3,0,0,0,0,2,0.028136378682555446,0.02040816326530612,0.0,0,0,0,0.4301675977653631
1104,2,3,1,0,0,0,1,0,0,0.04865938430983118,0.0,0.4048165137614679,1,1,0,0.6424581005586593
1105,2,2,0,2,0,0,0,0,0,0.011916583912611719,0.0,0.0,0,0,0,0.11731843575418995
1106,1,3,0,1,0,0,0,1,1,0.00033101621979476995,0.0,0.9277522935779816,12,1,0,0.24581005586592178
1107,1,3,1,1,0,0,1,0,0,0.028467394902350215,0.0,0.0,0,0,0,0.46368715083798884
1108,2,2,1,2,0,0,0,0,0,0.015226746110559417,0.0,0.13073394495412843,5,2,0,0.11173184357541899
1109,4,5,0,1,0,0,0,0,0,0.05130751406818934,0.02040816326530612,0.43463302752293576,3,1,1,0.7262569832402235
1110,3,3,2,0,0,0,0,1,0,0.12082092022509103,0.10204081632653061,0.0,0,0,0,0.4860335195530726
1111,2,5,0,1,0,0,0,0,0,0.11254551473022179,0.02040816326530612,0.2098623853211009,8,2,1,0.19553072625698323
1112,1,5,0,1,0,0,1,0,0,0.08341608738828203,0.02040816326530612,0.10894495412844037,1,1,0,0.329608938547486
1113,3,5,1,1,0,0,0,0,0,0.09731876861966236,0.0,0.0,0,0,0,0.18435754189944134
1114,2,5,2,1,0,0,0,1,0,0.08738828202581926,0.04081632653061224,0.0,0,0,0,0.39664804469273746
1115,2,7,0,1,0,1,1,0,0,0.07514068189341278,0.0,0.0,0,0,0,0.7318435754189944
1116,1,2,0,2,0,0,1,0,1,0.0,0.061224489795918366,0.0,0,0,0,0.6089385474860335
1117,2,5,1,2,0,0,1,0,0,0.024495200264812975,0.08163265306122448,0.3360091743119266,3,1,0,0.6508379888268156
1118,4,10,0,1,0,1,0,0,1,0.13737173121482954,0.0,0.0,0,0,0,0.5837988826815642
1119,1,2,1,2,0,1,1,0,2,0.13803376365441908,0.04081632653061224,0.0,0,0,0,0.6480446927374302
1120,3,6,0,1,0,0,0,1,0,0.033432638199271766,0.0,0.0,0,0,0,0.4860335195530726
1121,3,6,0,2,0,1,0,0,1,0.012578616352201259,0.0,0.0,0,0,0,0.5810055865921788
1122,1,5,0,2,0,0,0,0,0,0.036411784177424696,0.12244897959183673,0.3302752293577982,3,1,0,0.611731843575419
1123,1,5,0,2,0,0,0,0,0,0.09334657398212512,0.02040816326530612,0.0,0,0,0,0.3547486033519553
1124,2,5,0,3,0,0,0,0,0,0.07745779543197617,0.0,0.12385321100917432,2,3,1,0.2541899441340782
1125,2,3,2,1,0,0,1,0,1,0.028798411122144985,0.0,0.0,0,0,0,0.5670391061452514
1126,4,10,0,1,0,0,0,0,0,0.2522343594836147,0.04081632653061224,0.0,0,0,0,0.39106145251396646
1127,1,2,1,3,0,0,0,0,0,0.029129427341939754,0.0,0.0,0,0,0,0.9413407821229051
1128,2,5,2,1,0,0,0,0,0,0.06852035749751738,0.04081632653061224,0.0,0,0,0,0.41620111731843573
1129,2,2,1,2,0,0,1,0,0,0.05163853028798411,0.02040816326530612,0.4139908256880734,3,1,0,0.664804469273743
1130,1,2,0,2,0,0,0,0,0,0.05362462760675273,0.04081632653061224,0.0,0,0,0,0.9245810055865922
1131,1,7,1,1,0,0,1,0,0,0.06322409798080106,0.0,0.0,0,0,0,0.11173184357541899
1132,2,2,2,2,0,1,1,1,0,0.033763654419066536,0.0,0.0,0,0,0,0.4692737430167598
1133,1,1,1,1,0,0,1,1,0,0.026812313803376366,0.04081632653061224,0.0,0,0,0,0.44972067039106145
1134,1,3,0,0,0,0,0,0,0,0.024495200264812975,0.0,0.0,0,0,0,0.44692737430167595
1135,4,10,0,2,0,0,1,1,1,0.21317444554783185,0.0,0.0,0,0,1,0.6061452513966481
1136,2,1,1,1,0,0,1,0,0,0.0572658060244952,0.02040816326530612,0.2006880733944954,1,2,0,0.12011173184357542
1137,2,3,0,1,0,0,1,0,1,0.009268454154253558,0.0,0.0,0,0,0,0.6089385474860335
1138,1,5,2,1,0,0,0,0,0,0.006620324395895399,0.22448979591836735,0.0,0,0,0,0.3463687150837989
1139,3,6,2,0,0,0,1,0,1,0.22641509433962265,0.02040816326530612,0.0,0,0,0,0.664804469273743
1140,2,2,1,2,0,0,1,0,1,0.005627275736511089,0.08163265306122448,0.0,0,0,0,0.6089385474860335
1141,3,5,0,1,0,0,1,0,1,0.03574975173783516,0.0,0.0,0,0,0,0.6089385474860335
1142,4,2,2,2,0,0,0,0,0,0.1949685534591195,0.0,0.0,0,0,1,0.5893854748603352
1143,4,9,0,0,0,0,1,1,0,0.018205892088712348,0.02040816326530612,0.0,0,0,0,0.40782122905027934
1144,3,2,0,2,0,0,1,0,0,0.038728897715988087,0.04081632653061224,0.0,0,0,0,0.9385474860335196
1145,4,4,0,0,0,0,1,0,2,0.030784508440913606,0.02040816326530612,0.0,0,0,0,0.43575418994413406
1146,2,2,0,2,0,0,0,0,0,0.027143330023171135,0.02040816326530612,0.0,0,0,0,0.39664804469273746
1147,2,3,0,1,0,0,1,1,0,0.0019860973187686196,0.1836734693877551,0.0,0,0,0,0.6452513966480447
1148,1,2,1,2,0,0,0,0,0,0.06653426017874876,0.04081632653061224,0.0,0,0,0,0.5335195530726257
1149,4,10,0,1,0,0,0,0,1,0.024164184045018206,0.02040816326530612,0.0,0,0,0,0.5726256983240223
1150,2,5,2,1,0,1,1,0,0,0.044356173452499176,0.02040816326530612,0.0,0,0,0,0.12011173184357542
1151,2,7,0,1,0,0,0,0,0,0.09433962264150944,0.0,0.0,0,0,1,0.16201117318435754
1152,3,7,0,1,0,0,0,0,0,0.027143330023171135,0.061224489795918366,0.0,0,0,0,0.41620111731843573
1153,2,2,2,2,0,0,1,0,2,0.0016550810989738498,0.04081632653061224,0.0,0,0,0,0.3659217877094972
1154,3,7,0,1,0,0,0,1,0,0.07315458457464416,0.0,0.41857798165137616,1,1,0,0.6452513966480447
1155,1,5,1,2,0,0,0,0,0,0.13339953657729228,0.061224489795918366,0.0,0,0,0,0.45251396648044695
1156,2,3,0,1,0,0,1,1,1,0.33962264150943394,0.10204081632653061,0.0,0,0,0,0.5893854748603352
1157,3,3,0,3,0,0,0,0,0,0.039390930155577625,0.02040816326530612,0.0,0,0,0,0.39106145251396646
1158,2,2,1,2,0,0,0,0,0,0.03806686527639854,0.061224489795918366,0.0,0,0,0,0.19553072625698323
1159,1,2,1,2,0,0,1,0,0,0.05660377358490566,0.0,0.33715596330275227,5,1,0,0.6340782122905028
1160,2,3,2,1,0,0,0,0,1,0.09764978483945713,0.08163265306122448,0.0,0,0,0,0.5726256983240223
1161,1,0,1,2,0,0,0,0,0,0.1850380668652764,0.0,0.0,0,0,0,0.9189944134078212
1162,3,1,0,1,0,0,1,1,1,0.07845084409136048,0.0,0.0,0,0,0,0.659217877094972
1163,1,0,0,1,0,0,1,0,0,0.015888778550148957,0.061224489795918366,0.10550458715596331,1,2,0,0.6731843575418994
1164,2,4,1,2,0,0,0,0,0,0.023833167825223437,0.04081632653061224,0.0,0,0,0,0.5921787709497207
1165,1,3,0,1,0,0,1,1,0,0.14465408805031446,0.0,0.0,0,0,0,0.11731843575418995
1166,1,5,1,2,0,1,0,0,0,0.10427010923535253,0.0,0.2098623853211009,1,3,1,0.7067039106145251
1167,1,3,0,1,0,0,1,0,1,0.0029791459781529296,0.0,0.4288990825688073,6,3,0,0.2905027932960894
1168,1,2,0,2,0,0,1,0,1,0.26448195961602117,0.0,0.0,0,0,1,0.6396648044692738
1169,2,7,0,1,0,0,0,0,0,0.1297583581595498,0.02040816326530612,0.0,0,0,0,0.6508379888268156
1170,4,2,0,2,0,0,0,0,1,0.06090698444223767,0.0,0.0,0,0,0,0.547486033519553
1171,2,7,1,1,0,0,0,0,0,0.20953326713008938,0.0,0.0,0,0,0,0.7122905027932961
1172,2,3,0,1,0,0,1,0,1,0.05660377358490566,0.12244897959183673,0.0,0,0,0,0.5837988826815642
1173,1,5,1,1,0,0,1,0,0,0.3114862628268785,0.0,0.16055045871559634,1,3,0,0.7513966480446927
1174,1,2,0,2,0,0,1,0,1,0.05230056272757365,0.04081632653061224,0.0,0,0,0,0.6201117318435754
1175,4,9,0,0,0,0,0,0,1,0.38861304203905994,0.04081632653061224,0.0,0,0,0,0.5642458100558659
1176,3,2,0,2,0,0,1,0,0,0.16617014233697452,0.02040816326530612,0.19610091743119265,3,1,0,0.6620111731843575
1177,1,4,1,2,0,1,0,0,0,0.13406156901688182,0.02040816326530612,0.0,0,0,1,0.9860335195530726
1178,1,3,2,1,0,0,1,0,0,0.037073816617014234,0.04081632653061224,0.0,0,0,0,0.4748603351955307
1179,2,2,0,2,0,1,0,0,0,0.07944389275074479,0.0,0.0,0,0,1,0.6843575418994413
1180,1,5,0,2,0,0,1,0,0,0.11519364448857994,0.061224489795918366,0.0,0,0,1,0.6731843575418994
1181,1,1,0,1,0,0,0,0,0,0.04899040052962595,0.0,0.2098623853211009,6,3,1,0.6508379888268156
1182,2,2,0,2,0,0,1,0,1,0.052962595167163194,0.02040816326530612,0.0,0,0,0,0.6256983240223464
1183,1,4,0,1,0,0,1,0,1,0.07613373055279708,0.04081632653061224,0.0,0,0,0,0.6061452513966481
1184,2,5,0,1,0,0,0,0,0,0.04965243296921549,0.061224489795918366,0.0,0,0,0,0.35195530726256985
1185,1,7,0,1,0,0,1,0,1,0.1860311155246607,0.02040816326530612,0.0,0,0,0,0.664804469273743
1186,4,5,0,2,0,0,0,0,0,0.1069182389937107,0.02040816326530612,0.21100917431192662,3,3,0,0.18156424581005587
1187,1,5,0,1,0,0,1,0,0,0.08639523336643495,0.04081632653061224,0.0,0,0,0,0.664804469273743
1188,2,3,0,0,0,0,0,0,1,0.05561072492552135,0.0,0.0,0,0,0,0.5726256983240223
1189,1,5,1,1,0,0,0,0,0,0.0837471036080768,0.02040816326530612,0.0,0,0,0,0.45251396648044695
